798	OP-11513: disabled JIRA account add and sync functionality.	OP-11513-v3.9	OPEN
797	Update README.md	karunakar960-patch-11	OPEN
796	OP-11513: disabled JIRA account add and sync functionality.	OP-11513-v3.10	OPEN
794	OP-11513: disabled JIRA account add and sync functionality.	OP-11513-master	OPEN
787	Update README.md	karunakar960-patch-10	OPEN
786	OP-11661- Added feign client to call platform service API at application startup to fetch the error codes and messages	OP-11661-GetStandardErrorCodesAndMessages	OPEN
783	Update README.md	karunakar960-patch-9	OPEN
